"name","taxon","phylum","source"
"Gordonia rubripertincta","36822","Actinobacteria","Rajilic-Stojanovic_2014"
"Gordonia terrae","2055","Actinobacteria","Rajilic-Stojanovic_2014"
"Janibacter limosus","53458","Actinobacteria","Rajilic-Stojanovic_2014"
"Janibacter terrae","103817","Actinobacteria","Rajilic-Stojanovic_2014"
"Agrococcus jejuensis","399736","Actinobacteria","Rajilic-Stojanovic_2014"
"Agrococcus terreus","574649","Actinobacteria","Rajilic-Stojanovic_2014"
"Curtobacterium flaccumfaciens","2035","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium aurum","36805","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium chocolatum","84292","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium foliorum","104336","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium gubbeenense","159896","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium hydrocarbonoxydans","273678","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium lacticum","33885","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium luteolum","69367","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium oleivorans","273677","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium paraoxydans","199592","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium phyllosphaerae","124798","Actinobacteria","Rajilic-Stojanovic_2014"
"Microbacterium schleiferi","69362","Actinobacteria","Rajilic-Stojanovic_2014"
"Pseudoclavibacter massiliense","641484","Actinobacteria","Rajilic-Stojanovic_2014"
"Yonghaparkia alkaliphila","355930","Actinobacteria","Rajilic-Stojanovic_2014"
"Arthrobacter albus","98671","Actinobacteria","Rajilic-Stojanovic_2014"
"Arthrobacter castelli","271431","Actinobacteria","Rajilic-Stojanovic_2014"
"Arthrobacter oxydans","1671","Actinobacteria","Rajilic-Stojanovic_2014"
"Arthrobacter polychromogenes","1676","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria halotolerans","405770","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria kristinae","37923","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria marina","223184","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria palustris","71999","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria rhizophila","72000","Actinobacteria","Rajilic-Stojanovic_2014"
"Kocuria rosea","1275","Actinobacteria","Rajilic-Stojanovic_2014"
"Micrococcus luteus","1270","Actinobacteria","Rajilic-Stojanovic_2014"
"Micrococcus lylae","1273","Actinobacteria","Rajilic-Stojanovic_2014"
"Rothia aeria","172042","Actinobacteria","Rajilic-Stojanovic_2014"
"Rothia dentocariosa","2047","Actinobacteria","Rajilic-Stojanovic_2014"
"Rothia mucilaginosa","43675","Actinobacteria","Rajilic-Stojanovic_2014"
"Micromonospora aurantiaca","47850","Actinobacteria","Rajilic-Stojanovic_2014"
"Mycobacterium avium","1764","Actinobacteria","Rajilic-Stojanovic_2014"
"Mycobacterium abscessus","36809","Actinobacteria","Rajilic-Stojanovic_2014"
"Mycobacterium florentinum","292462","Actinobacteria","Rajilic-Stojanovic_2014"
"Mycobacterium fortuitum","1766","Actinobacteria","Rajilic-Stojanovic_2014"
"Rhodococcus equi","43767","Actinobacteria","Rajilic-Stojanovic_2014"
"Rhodococcus erythropolis","1833","Actinobacteria","Rajilic-Stojanovic_2014"
"Rhodococcus rhodochrous","1829","Actinobacteria","Rajilic-Stojanovic_2014"
"Promicromonospora flava","526729","Actinobacteria","Rajilic-Stojanovic_2014"
"Cellulosimicrobium cellulans","1710","Actinobacteria","Rajilic-Stojanovic_2014"
"Aeromicrobium massiliense","1464554","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium acidipropionici","1748","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium acnes","1747","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium avidum","33010","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium freudenreichii","1744","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium granulosum","33011","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium jensenii","1749","Actinobacteria","Rajilic-Stojanovic_2014"
"Propionibacterium propionicum","1750","Actinobacteria","Rajilic-Stojanovic_2014"
"Streptomyces massiliensis","1470348","Actinobacteria","Rajilic-Stojanovic_2014"
"Streptomyces misionensis","67331","Actinobacteria","Rajilic-Stojanovic_2014"
"Streptomyces thermovulgaris","1934","Actinobacteria","Rajilic-Stojanovic_2014"
"Streptomyces thermoviolaceus","1952","Actinobacteria","Rajilic-Stojanovic_2014"
"Tropheryma whipplei","2039","Actinobacteria","Rajilic-Stojanovic_2014"
"Timonella senegalensis","1465825","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium adolescentis","1680","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium angulatum","1683","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium animalis","28025","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium bifidum","1681","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium boum","78343","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium breve","1685","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium catenulatum","1686","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium coryneforme","1687","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium dentium","1689","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium gallicum","78342","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium kashiwanohense","630129","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium longum","216816","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium mongoliense","518643","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium pseudocatenulatum ","28026","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium pseudolongum","1694","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium ruminantium","78346","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium scardovii","158787","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium stercoris","1680","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium thermophilum","33905","Actinobacteria","Rajilic-Stojanovic_2014"
"Bifidobacterium thermacidophilum","246618","Actinobacteria","Rajilic-Stojanovic_2014"
"Scardovia inopinata","78259","Actinobacteria","Rajilic-Stojanovic_2014"
"Asaccharobacter celatus","394340","Actinobacteria","Rajilic-Stojanovic_2014"
"Adlercreutzia equolifaciens","446660","Actinobacteria","Rajilic-Stojanovic_2014"
"Atopobium minutum","1381","Actinobacteria","Rajilic-Stojanovic_2014"
"Atopobium parvulum","1382","Actinobacteria","Rajilic-Stojanovic_2014"
"Atopobium rimae","1383","Actinobacteria","Rajilic-Stojanovic_2014"
"Collinsella aerofaciens","74426","Actinobacteria","Rajilic-Stojanovic_2014"
"Collinsella intestinalis","147207","Actinobacteria","Rajilic-Stojanovic_2014"
"Collinsella stercoris","147206","Actinobacteria","Rajilic-Stojanovic_2014"
"Collinsella tanakaei","626935","Actinobacteria","Rajilic-Stojanovic_2014"
"Cryptobacterium curtum","84163","Actinobacteria","Rajilic-Stojanovic_2014"
"Eggerthella lenta","84112","Actinobacteria","Rajilic-Stojanovic_2014"
"Enorma massiliensis","1472761","Actinobacteria","Rajilic-Stojanovic_2014"
"Gordonibacter pamelaeae","471189","Actinobacteria","Rajilic-Stojanovic_2014"
"Olsenella profusa","138595","Actinobacteria","Rajilic-Stojanovic_2014"
"Olsenella uli","133926","Actinobacteria","Rajilic-Stojanovic_2014"
"Paraeggerthella hongkongensis","230658","Actinobacteria","Rajilic-Stojanovic_2014"
"Senegalemassilia anaerobia","1473216","Actinobacteria","Rajilic-Stojanovic_2014"
"Slackia equolifaciens","498718","Actinobacteria","Rajilic-Stojanovic_2014"
"Slackia exigua","84109","Actinobacteria","Rajilic-Stojanovic_2014"
"Slackia isoflavoniconvertens","572010","Actinobacteria","Rajilic-Stojanovic_2014"
"Slackia piriformis","626934","Actinobacteria","Rajilic-Stojanovic_2014"
"Bacteroides caccae","47678","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides cellulosilyticus","246787","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides clarus","626929","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides coprocola","310298","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides coprophilus","387090","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides dorei","357276","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides faecis","674529","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides eggerthii","28111","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides finegoldii","338188","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides fluxus","626930","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides fragilis","817","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides graminisolvens","477666","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides intestinalis","329854","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides massiliensis","204516","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides nordii","291645","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides oleiciplenus","626931","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides ovatus","28116","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides plebeius","310297","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides pyogenes","310300","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides salyersiae","291644","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides stercoris","46506","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides thetaiotaomicron","818","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides timonensis","1470345","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides uniformis","820","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides vulgatus","821","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bacteroides xylanisolvens","371601","Bacteroidetes","Rajilic-Stojanovic_2014"
"Barnesiella intestinihominis","487174","Bacteroidetes","Rajilic-Stojanovic_2014"
"Butyricimonas synergistica","544644","Bacteroidetes","Rajilic-Stojanovic_2014"
"Butyricimonas virosa","544645","Bacteroidetes","Rajilic-Stojanovic_2014"
"Dysgonomonas gadei","156974","Bacteroidetes","Rajilic-Stojanovic_2014"
"Odoribacter laneus","626933","Bacteroidetes","Rajilic-Stojanovic_2014"
"Odoribacter splanchnicus","28118","Bacteroidetes","Rajilic-Stojanovic_2014"
"Parabacteroides distasonis","823","Bacteroidetes","Rajilic-Stojanovic_2014"
"Parabacteroides goldsteinii","328812","Bacteroidetes","Rajilic-Stojanovic_2014"
"Parabacteroides gordonii","574930","Bacteroidetes","Rajilic-Stojanovic_2014"
"Parabacteroides johnsonii","387661","Bacteroidetes","Rajilic-Stojanovic_2014"
"Parabacteroides merdae","46503","Bacteroidetes","Rajilic-Stojanovic_2014"
"Porphyromonas asaccharolytica","28123","Bacteroidetes","Rajilic-Stojanovic_2014"
"Porphyromonas endodontalis","28124","Bacteroidetes","Rajilic-Stojanovic_2014"
"Porphyromonas gingivalis","837","Bacteroidetes","Rajilic-Stojanovic_2014"
"Porphyromonas somerae","322095","Bacteroidetes","Rajilic-Stojanovic_2014"
"Porphyromonas uenonis","281920","Bacteroidetes","Rajilic-Stojanovic_2014"
"Tannerella forsythia","28112","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alloprevotella tannerae","76122","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella albensis","77768","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella amniotica","419005","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella bivia","28125","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella brevis","83231","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella buccae","28126","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella bryantii","77095","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella conceptionensis","340486","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella copri","165179","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella corporis","28128","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella denticola","28129","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella disiens","28130","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella enoeca","76123","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella intermedia","28131","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella loescheii","840","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella melaninogenica","28132","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella nanceiensis","425941","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella nigrescens","28133","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella oulora","28136","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella oralis","28134","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella pallens","60133","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella ruminicola","839","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella shahii","228603","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella stercorea","363265","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella timonensis","386414","Bacteroidetes","Rajilic-Stojanovic_2014"
"Prevotella veroralis","28137","Bacteroidetes","Rajilic-Stojanovic_2014"
"Paraprevotella clara","454154","Bacteroidetes","Rajilic-Stojanovic_2014"
"Paraprevotella xylaniphila","454155","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes finegoldii","214856","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes indistinctus","626932","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes marseilloanorexicus",NA,"Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes obesi","1118061","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes onderdonkii","328813","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes putredinis","28117","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes senegalensis","1288121","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes shahii","328814","Bacteroidetes","Rajilic-Stojanovic_2014"
"Alistipes timonensis","1465754","Bacteroidetes","Rajilic-Stojanovic_2014"
"Dyadobacter beijingensis","365489","Bacteroidetes","Rajilic-Stojanovic_2014"
"Dyadobacter fermentans","94254","Bacteroidetes","Rajilic-Stojanovic_2014"
"Hymenobacter rigui","334424","Bacteroidetes","Rajilic-Stojanovic_2014"
"Rudanella lutea","451374","Bacteroidetes","Rajilic-Stojanovic_2014"
"Spirosoma linguale","108","Bacteroidetes","Rajilic-Stojanovic_2014"
"Capnocytophaga granulosa","45242","Bacteroidetes","Rajilic-Stojanovic_2014"
"Capnocytophaga ochracea","1018","Bacteroidetes","Rajilic-Stojanovic_2014"
"Capnocytophaga sputigena","1019","Bacteroidetes","Rajilic-Stojanovic_2014"
"Chryseobacterium hominis","420404","Bacteroidetes","Rajilic-Stojanovic_2014"
"Cloacibacterium normanense","237258","Bacteroidetes","Rajilic-Stojanovic_2014"
"Flavobacterium banpakuense","659444","Bacteroidetes","Rajilic-Stojanovic_2014"
"Flavobacterium cheniae","295428","Bacteroidetes","Rajilic-Stojanovic_2014"
"Flavobacterium lindanitolerans","428988","Bacteroidetes","Rajilic-Stojanovic_2014"
"Flavobacterium oncorhynchi","728056","Bacteroidetes","Rajilic-Stojanovic_2014"
"Flavobacterium sakaeratica",NA,"Bacteroidetes","Rajilic-Stojanovic_2014"
"Wautersiella falsenii","343874","Bacteroidetes","Rajilic-Stojanovic_2014"
"Bifissio spartinae","174925","Bacteroidetes","Rajilic-Stojanovic_2014"
"Sphingobacterium multivorum","28454","Bacteroidetes","Rajilic-Stojanovic_2014"
"Pedobacter daejeonensis","1537388","Bacteroidetes","Rajilic-Stojanovic_2014"
"Deinococcus aquaticus","328692","Deinococcus-Thermus","Rajilic-Stojanovic_2014"
"Halanaerobaculum tunisiense ","503834","Firmicutes","Rajilic-Stojanovic_2014"
"Tumebacillus permanentifrigoris","378543","Firmicutes","Rajilic-Stojanovic_2014"
"Aeribacillus pallidus","33936","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus altitudinis","293387","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus amyloliquefaciens","1390","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus arsenicus","255247","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus atrophaeus","1452","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus badius","1455","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus beijingensis","426756","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus benzoevorans","1456","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus cereus","1396","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus circulans","1397","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus clausii","79880","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus endophyticus","135735","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus firmus","1399","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus flexus","86664","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus fordii","254759","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus halodurans","86665","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus idriensis","324768","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus infantis","324767","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus licheniformis","1402","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus marisflavi","189381","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus marseilloanorexicus","1468413","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus massiliosenegalensis","1287657","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus megaterium","1404","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus mojavensis","72360","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus mycoides","1405","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus nealsonii","115979","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus niacini","86668","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus polyfermenticus","207880","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus pseudofirmus","79885","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus pumilus","1408","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus schlegelii","1484","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus senegalensis","209463","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus simplex","1478","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus siralis","77777","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus sonorensis","119858","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus subtilis","1423","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus thermoamylovorans","35841","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus thuringiensis","1428","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus timonensis","1033734","Firmicutes","Rajilic-Stojanovic_2014"
"Bacillus vallismortis","72361","Firmicutes","Rajilic-Stojanovic_2014"
"Geobacillus stearothermophilus","1422","Firmicutes","Rajilic-Stojanovic_2014"
"Geobacillus vulcani","135517","Firmicutes","Rajilic-Stojanovic_2014"
"Oceanobacillus caeni","405946","Firmicutes","Rajilic-Stojanovic_2014"
"Oceanobacillus massiliensis","1465765","Firmicutes","Rajilic-Stojanovic_2014"
"Virgibacillus proomii","84407","Firmicutes","Rajilic-Stojanovic_2014"
"Exiguobacterium aurantiacum","33987","Firmicutes","Rajilic-Stojanovic_2014"
"Gemella haemolysans","1379","Firmicutes","Rajilic-Stojanovic_2014"
"Gemella morbillorum","29391","Firmicutes","Rajilic-Stojanovic_2014"
"Gemella sanguinis","84135","Firmicutes","Rajilic-Stojanovic_2014"
"Brochothrix thermosphacta","2756","Firmicutes","Rajilic-Stojanovic_2014"
"Aneurinibacillus aneurinilyticus","1391","Firmicutes","Rajilic-Stojanovic_2014"
"Aneurinibacillus migulanus","47500","Firmicutes","Rajilic-Stojanovic_2014"
"Brevibacillus agri","51101","Firmicutes","Rajilic-Stojanovic_2014"
"Brevibacillus borstelensis","45462","Firmicutes","Rajilic-Stojanovic_2014"
"Brevibacillus brevis","1393","Firmicutes","Rajilic-Stojanovic_2014"
"Brevibacillus massiliensis","1118054","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus alvei","44250","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus antibioticophila","1274374","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus barcinonensis","198119","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus barengoltzii","343517","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus daejeonensis","135193","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus durus","44251","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus glucanolyticus","59843","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus graminis","189425","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus illinoisensis","59845","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus lactis","228574","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus lautus","1401","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus provencensis","441151","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus pueri","512397","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus rhizosphaerae","297318","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus senegalensis","1465766","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus thiaminolyticus","49283","Firmicutes","Rajilic-Stojanovic_2014"
"Paenibacillus timonensis","225915","Firmicutes","Rajilic-Stojanovic_2014"
"Kurthia gibsonii","33946","Firmicutes","Rajilic-Stojanovic_2014"
"Kurthia massiliensis","1033739","Firmicutes","Rajilic-Stojanovic_2014"
"Kurthia senegalensis","1033740","Firmicutes","Rajilic-Stojanovic_2014"
"Kurthia timonensis","1033738","Firmicutes","Rajilic-Stojanovic_2014"
"Lysinibacillus fusiformis","28031","Firmicutes","Rajilic-Stojanovic_2014"
"Lysinibacillus massiliensis","292806","Firmicutes","Rajilic-Stojanovic_2014"
"Lysinibacillus sphaericus","1421","Firmicutes","Rajilic-Stojanovic_2014"
"Planococcus rifietoensis","200991","Firmicutes","Rajilic-Stojanovic_2014"
"Planomicrobium chinense","272917","Firmicutes","Rajilic-Stojanovic_2014"
"Sporosarcina koreensis","334735","Firmicutes","Rajilic-Stojanovic_2014"
"Ureibacillus suwonensis","313007","Firmicutes","Rajilic-Stojanovic_2014"
"Ureibacillus thermosphaericus","51173","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus arlettae","29378","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus aureus","1280","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus auricularis","29379","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus capitis","29388","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus caprae","29380","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus cohnii","29382","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus condimenti","70255","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus epidermidis","1282","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus equorum","246432","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus haemolyticus","1283","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus hominis","1290","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus intermedius","1285","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus kloosii","29384","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus lugdunensis","28035","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus pasteuri","45972","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus pettenkoferi","170573","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus saccharolyticus","33028","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus saprophyticus","29385","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus schleiferi","1295","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus sciuri","1296","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus simulans","1286","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus succinus","61015","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus vitulinus","71237","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus warneri","1292","Firmicutes","Rajilic-Stojanovic_2014"
"Staphylococcus xylosus","1288","Firmicutes","Rajilic-Stojanovic_2014"
"Abiotrophia defectiva","46125","Firmicutes","Rajilic-Stojanovic_2014"
"Abiotrophia para-adiacens","191553","Firmicutes","Rajilic-Stojanovic_2014"
"Aerococcus viridans","1377","Firmicutes","Rajilic-Stojanovic_2014"
"Facklamia tabacinasalis","87458","Firmicutes","Rajilic-Stojanovic_2014"
"Granulicatella adiacens","46124","Firmicutes","Rajilic-Stojanovic_2014"
"Granulicatella elegans","137732","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus asini","57732","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus avium","33945","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus caccae","317735","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus casseliflavus","37734","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus cecorum","44008","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus dispar","44009","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus durans","53345","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus faecalis","1351","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus faecium","1352","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus gallinarum","1353","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus hirae","1354","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus phoeniculicola","154621","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus pseudoavium","44007","Firmicutes","Rajilic-Stojanovic_2014"
"Enterococcus saccharolyticus","41997","Firmicutes","Rajilic-Stojanovic_2014"
"Tetragenococcus solitarius","71453","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus acidophilus","1579","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus alimentarius","1602","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus amylovorus","1604","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus animalis","1605","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus antri","227943","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus brevis","1580","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus buchneri","1581","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus casei","1582","Firmicutes","Rajilic-Stojanovic_2014"
"Lactobacillus coleohominis","181675","Firmicutes","Rajilic-Stojanovic_2014"
